Country_code_A3,Name,Substance,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
RUS,Russian Federation,PM10,0.063217041,0.078155977,0.031489151,0.067576269,0.099373455,0.093717751,0.066516864,0.078700869,0.105204145,0.099785374,0.100731733,0.079465833,0.082554136,0.104920537,0.082436937,0.06948329,0.052877982,0.053235521,0.052177456,0.053086568,0.037742548,0.056136298,0.061009931,0.048061949,0.049033326,0.077670714,0.051818542,0.104565271,0.047729271,0.072678161,0.068615913,0.094701957,0.084266317,0.048790658,0.067719969,0.096579676,0.076739417,0.112448194,0.056040468,0.099833639,0.06800174,0.080497462,0.059982289,0.113935879,0.074631711,0.117619325,0.084577234,0.125057973,0.082325831
RUS,Russian Federation,PM2.5,0.05801667,0.07047203,0.02775503,0.06192668,0.089756555,0.082030133,0.061519348,0.071036223,0.095442158,0.087343085,0.088239532,0.068290848,0.071825732,0.091587317,0.070573166,0.059819803,0.045874952,0.046157509,0.044746099,0.045814729,0.03324473,0.04789906,0.054832178,0.043108512,0.044248142,0.069186305,0.048076392,0.102522981,0.043656187,0.068162391,0.065241371,0.091738549,0.081632131,0.044941309,0.066299818,0.093391409,0.074088881,0.10878538,0.055213137,0.097109503,0.062134581,0.078216769,0.055104486,0.109958101,0.072207086,0.114401696,0.082055094,0.124485888,0.078614671
RUS,Russian Federation,OC,0.049805097,0.062669603,0.020776805,0.053913849,0.086947884,0.077090907,0.053896996,0.06461674,0.097411031,0.084995834,0.087638747,0.060051471,0.064652466,0.091068892,0.062626348,0.051010455,0.037045646,0.036920069,0.035674389,0.037052062,0.025928684,0.038748912,0.044498805,0.033102788,0.03329428,0.055522036,0.035074491,0.089721636,0.032561867,0.053094916,0.05116767,0.089148658,0.076623353,0.037825724,0.05222984,0.091022175,0.065026045,0.109364267,0.047036236,0.092194837,0.052947197,0.070656492,0.047287397,0.119331993,0.067970476,0.127422787,0.077719683,0.13313288,0.074274391
RWA,Rwanda,NH3,0.484787802,0.493049438,0.484138951,0.482580085,0.47314325,0.470578367,0.458595855,0.454598697,0.460672609,0.507847414,0.511845054,0.510054953,0.501785369,0.498912297,0.468019343,0.470808504,0.465988095,0.459486364,0.467925534,0.445188269,0.401377496,0.422928754,0.428451057,0.437609324,0.402511379,0.390114007,0.405630536,0.376691806,0.403943659,0.424398415,0.493724387,0.510700903,0.512032544,0.54293558,0.575964015,0.605304129,0.636362032,0.64976279,0.659489928,0.670053888,0.680747822,0.679097356,0.696268308,0.69818228,0.701002638,0.742267043,0.746093258,0.747539128,0.742229003
RWA,Rwanda,NOx,0.239755393,0.270870672,0.261771087,0.261929968,0.263970346,0.260964919,0.273501247,0.26765345,0.267816364,0.272297773,0.281709499,0.265635071,0.265520521,0.259617722,0.240626988,0.246689226,0.225202491,0.205208607,0.217234463,0.218170088,0.208934157,0.21216934,0.205161162,0.2156559,0.191507707,0.173982016,0.189094568,0.186987266,0.185051875,0.20083531,0.243269858,0.252522633,0.227207751,0.250758277,0.265154339,0.283893411,0.300699408,0.314598085,0.307627636,0.308880535,0.293322227,0.285194309,0.274045615,0.268269347,0.27038877,0.258523321,0.256137747,0.263649982,0.263543964
RWA,Rwanda,OC,0.163540605,0.16824964,0.166083235,0.1657552,0.167336036,0.167365903,0.169462404,0.168928514,0.168989813,0.172640338,0.175412139,0.179198766,0.178060017,0.177903886,0.178401361,0.181500464,0.17668406,0.173927228,0.176703223,0.170964474,0.169589331,0.177381984,0.170771719,0.1703416,0.156634872,0.153810463,0.162012775,0.156658403,0.151716958,0.162725897,0.187855898,0.197070421,0.16726173,0.193419089,0.196148029,0.220997738,0.222485423,0.228552338,0.225525478,0.230323893,0.225113412,0.238292856,0.233579461,0.231182447,0.237749502,0.225248769,0.224865413,0.233681512,0.239087895
RWA,Rwanda,PM2.5,0.152484775,0.160853007,0.15817707,0.157537766,0.159644635,0.158604147,0.162250698,0.160959717,0.160491892,0.160774046,0.164299953,0.168069095,0.166251946,0.166180147,0.168199098,0.170363501,0.165329616,0.160899411,0.164769189,0.159735482,0.155827865,0.162469435,0.154985584,0.157477971,0.146479708,0.143624009,0.15031062,0.146858607,0.14527727,0.15343145,0.171120525,0.176434585,0.153908903,0.170946611,0.173856352,0.197223357,0.199768257,0.204861516,0.202278814,0.206330234,0.20051537,0.213285537,0.207649717,0.206313118,0.211639623,0.198156357,0.198717262,0.204558669,0.209822385
RWA,Rwanda,CO,0.14137756,0.144998738,0.14167259,0.141772272,0.142757322,0.142936581,0.152527139,0.151484602,0.149925191,0.153340014,0.153953284,0.156477613,0.15463895,0.154316887,0.157434264,0.161522044,0.150131221,0.14790393,0.147274948,0.143862935,0.141228046,0.147574637,0.145846549,0.143795065,0.133169956,0.135018697,0.141693886,0.14056738,0.147314938,0.15462759,0.176408211,0.182276779,0.169366313,0.181547022,0.183432321,0.207925572,0.208969274,0.214547408,0.212255076,0.215253762,0.211237606,0.214938809,0.210522101,0.211177237,0.214173559,0.207427256,0.20914232,0.213596745,0.216652149
RWA,Rwanda,BC,0.145853015,0.148490993,0.146703233,0.146691048,0.14748026,0.147353854,0.151682114,0.151158865,0.150659722,0.15269939,0.153331833,0.154459269,0.153807173,0.15365398,0.154415604,0.156027583,0.150525113,0.148118461,0.149117965,0.146599555,0.141180664,0.145357038,0.143146239,0.142813335,0.135388876,0.134145201,0.137080226,0.136459172,0.141697509,0.145584062,0.157407039,0.160167938,0.153378031,0.158078731,0.160186173,0.177243933,0.180012638,0.181128618,0.180434192,0.182537854,0.180402315,0.186167396,0.184313583,0.183890097,0.186445124,0.177881013,0.179090346,0.181356067,0.183249328
RWA,Rwanda,PM10,0.141498918,0.146341712,0.144935497,0.144654248,0.14586923,0.145430421,0.147848157,0.147210204,0.14710338,0.147320535,0.148838363,0.150629492,0.149457347,0.149206891,0.150131639,0.151115752,0.148077651,0.145438578,0.147574408,0.14467245,0.132993594,0.135727804,0.131841032,0.131937123,0.127872603,0.126580905,0.127959604,0.125524035,0.124448149,0.129794069,0.137568211,0.139025152,0.127212593,0.135364289,0.136785282,0.155954502,0.155580856,0.157835133,0.156543853,0.158655584,0.155891,0.161542841,0.159329265,0.156647925,0.158700549,0.152837414,0.153401524,0.155948111,0.157070596
RWA,Rwanda,NMVOC,0.129887353,0.130367735,0.129440038,0.129367579,0.129426943,0.129708971,0.131241439,0.131285268,0.131330722,0.129340575,0.129350085,0.130010465,0.129621732,0.129039828,0.128946835,0.129840542,0.126081261,0.124114153,0.123494757,0.123340906,0.117935796,0.118999638,0.117143614,0.115157938,0.113132169,0.109548449,0.1097951,0.109769049,0.111881369,0.114296354,0.112666708,0.112806603,0.108981368,0.110887062,0.110973887,0.124983355,0.12199923,0.122764323,0.122522423,0.124632673,0.124185516,0.125674402,0.125620567,0.124463451,0.123944231,0.122050182,0.123089489,0.123484228,0.122754874
RWA,Rwanda,SO2,0.110419709,0.113333512,0.113558334,0.113619815,0.11249275,0.114320944,0.123727842,0.125787161,0.129220557,0.123488443,0.124890731,0.102883837,0.114671738,0.113630218,0.106928247,0.105803833,0.102343187,0.085850048,0.076531753,0.078821686,0.114174569,0.110134666,0.112461974,0.111311099,0.104549527,0.098608674,0.100558975,0.098961302,0.093156436,0.096582131,0.100566423,0.101103747,0.101874311,0.101568466,0.103127037,0.112902645,0.118080345,0.126501835,0.115715945,0.121454182,0.114459253,0.109081597,0.101877649,0.10325293,0.103144374,0.0951117,0.100874697,0.102619285,0.101546253
SAU,Saudi Arabia,NH3,0.905758057,0.903024125,0.872339681,0.872625536,0.885549255,0.879908585,0.894797385,0.875210542,0.834579906,0.798661763,0.781807054,0.816489151,0.838302536,0.865203282,0.892101671,0.898380799,0.902462519,0.90902345,0.90946633,0.914096244,0.908565911,0.909947759,0.9068362,0.894893811,0.866597131,0.849196443,0.851876018,0.872131638,0.848334606,0.837580986,0.826367527,0.827748771,0.827522282,0.83432697,0.83686443,0.824856852,0.819919486,0.812112899,0.784131392,0.757446876,0.749608313,0.769262209,0.768727951,0.75179576,0.742247771,0.754858805,0.770598094,0.765086603,0.777711807
SAU,Saudi Arabia,OC,0.40428699,0.427859977,0.232508548,0.237233373,0.380137464,0.346396681,0.363990648,0.266505908,0.19779829,0.185253078,0.192252485,0.159376197,0.172232518,0.182914837,0.223307278,0.281294171,0.310466396,0.300626211,0.322346539,0.338840022,0.32990892,0.34048688,0.334436551,0.334057033,0.313253891,0.270873164,0.236537903,0.265028262,0.265452495,0.281006789,0.263574103,0.279515038,0.280930239,0.293226104,0.304471549,0.303958411,0.301402067,0.289152607,0.265692831,0.207453536,0.195874853,0.192034481,0.167247093,0.146886593,0.172729525,0.175814031,0.167950564,0.164338908,0.166168297
SAU,Saudi Arabia,PM10,0.202633567,0.209154567,0.131588592,0.120020555,0.173485783,0.161228271,0.181010861,0.150191849,0.122380628,0.103584618,0.083942988,0.086023627,0.095644796,0.114427606,0.168047169,0.199143838,0.211636191,0.211765536,0.220929363,0.22930331,0.223360696,0.232932734,0.224301287,0.224707901,0.214712855,0.188798283,0.1744721,0.207396711,0.200522366,0.189645677,0.183027868,0.186980545,0.185719334,0.185788326,0.183510779,0.182926571,0.178493928,0.169253775,0.161286892,0.138668244,0.133267478,0.141017669,0.133852361,0.124860501,0.127010728,0.122682088,0.123026477,0.120648039,0.12805372
SAU,Saudi Arabia,CO,0.166154434,0.160073913,0.128278315,0.120208226,0.134651051,0.141503721,0.141818216,0.140607628,0.142525969,0.137136055,0.127361941,0.131068447,0.135875317,0.144851642,0.164195844,0.176184706,0.181097125,0.188488985,0.200237996,0.206860219,0.202857006,0.208301274,0.20591252,0.204798521,0.195647722,0.17158914,0.161957177,0.16540809,0.163142314,0.165937932,0.161024167,0.163933278,0.16388023,0.165424543,0.16718781,0.165059265,0.165586451,0.163391491,0.156958117,0.138807316,0.130204565,0.12958262,0.124110907,0.115843771,0.120920575,0.122221685,0.116335673,0.114673511,0.113722105
SAU,Saudi Arabia,PM2.5,0.205249574,0.210152937,0.125481213,0.11585113,0.167365256,0.154509844,0.164459192,0.138883465,0.118611785,0.100720963,0.077306537,0.075073286,0.084009233,0.102662713,0.153147167,0.176581528,0.186024523,0.190259954,0.202656346,0.209505895,0.204504031,0.213382409,0.206673983,0.209169877,0.199683747,0.166331763,0.148497789,0.167246915,0.159016086,0.158244224,0.150465935,0.153349083,0.150933859,0.149961813,0.150179789,0.146897976,0.143640196,0.136560597,0.127188658,0.099262301,0.093799078,0.094080837,0.087512211,0.078445614,0.085786941,0.082191333,0.080212233,0.076116418,0.079514458
SAU,Saudi Arabia,BC,0.116710746,0.116121865,0.098058523,0.085317368,0.094420046,0.091671085,0.095396744,0.097541886,0.098641012,0.082832435,0.054267477,0.060541887,0.068308794,0.08617018,0.128724792,0.132373916,0.132007936,0.137548765,0.141665216,0.141761882,0.142008209,0.145874913,0.14590736,0.149416643,0.146705427,0.130024849,0.122086227,0.128134229,0.119758089,0.117632859,0.116159378,0.115617009,0.11264985,0.109171779,0.109250679,0.106573334,0.104586434,0.102180466,0.10072101,0.085449276,0.074821012,0.077380195,0.077445229,0.068706127,0.073240883,0.0711675,0.064505435,0.052596454,0.052073668
SAU,Saudi Arabia,NMVOC,0.110075015,0.109768915,0.110273529,0.101023467,0.100238704,0.103537888,0.108112498,0.109324646,0.111307884,0.099289876,0.081209713,0.086228172,0.088645283,0.098442907,0.116859,0.113489976,0.108847246,0.111084538,0.112443807,0.111256356,0.108842517,0.108432088,0.106884926,0.10605499,0.107997182,0.100517787,0.100164427,0.103450134,0.098948124,0.097101179,0.099111572,0.098896692,0.099490257,0.096577265,0.095842174,0.095589511,0.094432448,0.092965041,0.092528553,0.085571854,0.08025351,0.082235177,0.082931198,0.082307264,0.081838696,0.081899661,0.081775921,0.080370113,0.080810802
SAU,Saudi Arabia,NOx,0.110271971,0.110957153,0.106732241,0.099919398,0.102859729,0.106947455,0.110875911,0.10836643,0.105862725,0.09564478,0.084263243,0.086141366,0.088455541,0.096629821,0.112179001,0.111913985,0.112193796,0.11344702,0.113253504,0.112847369,0.109123575,0.109261854,0.107825604,0.106991995,0.104821977,0.099481678,0.097940644,0.098025302,0.09493669,0.093666279,0.092300227,0.094312011,0.093004258,0.090661701,0.087985707,0.085807943,0.083863966,0.084273621,0.083270413,0.077772047,0.068909415,0.072578255,0.073698784,0.07158931,0.071972433,0.073060554,0.071796846,0.067803075,0.067699442
SAU,Saudi Arabia,SO2,0.065211119,0.065142066,0.062828573,0.054860196,0.054378006,0.052935051,0.057776127,0.054402063,0.047751654,0.035994689,0.038632191,0.029465334,0.032718042,0.037113544,0.058346146,0.057298317,0.060174264,0.062776451,0.061205186,0.060464411,0.060989894,0.061015215,0.061508693,0.062677886,0.061533977,0.056612293,0.055027454,0.055881143,0.055649811,0.055296648,0.054505287,0.053301042,0.05223114,0.051291132,0.05192696,0.051576434,0.054075013,0.052573528,0.053482185,0.055739873,0.050836798,0.052005174,0.05283081,0.050073055,0.051000031,0.049747981,0.049639182,0.047491776,0.047704108
SCG,Serbia and Montenegro,NH3,0.953299671,0.955955306,0.971629318,0.974299604,0.976229983,0.976161599,0.975361202,0.97533059,0.977141851,0.977484384,0.975273668,0.973546999,0.972499973,0.973559347,0.973792569,0.973397997,0.972053856,0.974199311,0.973579833,0.973669882,0.954121836,0.957753662,0.96222204,0.962191253,0.96064151,0.952930765,0.964208916,0.964177316,0.964514042,0.965264385,0.937460937,0.944969133,0.941840054,0.936841211,0.943425023,0.937692299,0.932666484,0.930611188,0.920880553,0.909640412,0.902642097,0.89131128,0.89021304,0.900831977,0.892949579,0.891461418,0.892272747,0.892416518,0.864078958
SCG,Serbia and Montenegro,OC,0.232758917,0.264583571,0.346232891,0.358199304,0.372891442,0.348113755,0.369389019,0.365354608,0.362462966,0.386946123,0.404132323,0.36565269,0.356696239,0.354979213,0.370763147,0.343970014,0.368901224,0.365460181,0.377300081,0.376497707,0.234585115,0.312079559,0.245198889,0.263539214,0.292750515,0.272250356,0.240607148,0.299001637,0.260207502,0.277578643,0.168536976,0.239420365,0.225838986,0.187447556,0.241695919,0.216888059,0.214728174,0.144975434,0.172815887,0.16830622,0.175434951,0.161392706,0.139815317,0.188008914,0.204964579,0.171169098,0.17499414,0.128164844,0.174185102
SCG,Serbia and Montenegro,NMVOC,0.228416393,0.234427546,0.2629892,0.263390222,0.262955253,0.264669056,0.265988805,0.264900175,0.259077656,0.269449157,0.273186496,0.265079981,0.267480219,0.268597839,0.271314625,0.265979166,0.259394795,0.266131479,0.2582258,0.255306323,0.227862321,0.252702654,0.249220656,0.246784743,0.252559902,0.244432205,0.239835936,0.216119456,0.225780809,0.261240632,0.230728589,0.23047901,0.222993915,0.214160435,0.19706703,0.192741568,0.197208015,0.200513533,0.201177357,0.214956624,0.240250365,0.235937833,0.239764793,0.256581691,0.244583875,0.250578419,0.245630637,0.243745222,0.249644517
SCG,Serbia and Montenegro,PM2.5,0.172503645,0.192493869,0.223136226,0.219654431,0.230678495,0.216048584,0.223272519,0.220282659,0.204390688,0.210017809,0.211547983,0.180154096,0.195522838,0.20500468,0.216308138,0.197073309,0.205356267,0.199705199,0.198709941,0.200633135,0.148174749,0.19368446,0.148188348,0.162893255,0.17972919,0.165526881,0.144988429,0.173283407,0.152705719,0.17208856,0.124963482,0.152881806,0.145590286,0.124541711,0.146259808,0.147339304,0.143231709,0.118130167,0.123699509,0.119458247,0.134105742,0.128195402,0.11165918,0.132941482,0.145701581,0.126077039,0.126195507,0.106147236,0.128595245
SCG,Serbia and Montenegro,BC,0.134193664,0.150620289,0.177960493,0.177529035,0.183867044,0.174611496,0.185962158,0.180368615,0.17013505,0.175496377,0.185599746,0.172863044,0.182812627,0.19053921,0.200709665,0.180503976,0.185115205,0.183570326,0.182896999,0.192317335,0.131613702,0.178586958,0.144278501,0.156127054,0.17405979,0.166206699,0.138825039,0.166787632,0.15364373,0.168643606,0.146417746,0.163585916,0.155615056,0.137059856,0.15686923,0.150990069,0.149936422,0.133870551,0.128019945,0.12338747,0.142113383,0.138309879,0.121771152,0.144732368,0.148637002,0.133313514,0.134443281,0.11854982,0.135169987
SCG,Serbia and Montenegro,CO,0.14903465,0.164874907,0.189067442,0.186028504,0.197045386,0.179031188,0.191530092,0.189721553,0.171948763,0.183279222,0.189262498,0.172560902,0.185762284,0.185896294,0.189303133,0.174802044,0.17199884,0.176687842,0.171099227,0.172236206,0.136729252,0.174881446,0.15349325,0.169826516,0.184395058,0.163735518,0.135724113,0.141611692,0.144817399,0.173426757,0.133592309,0.155187075,0.148402017,0.130607437,0.138447993,0.129823729,0.127370428,0.11517379,0.113295926,0.108362586,0.118083027,0.119117032,0.106451991,0.130560429,0.133909572,0.118409647,0.120405673,0.100136083,0.119819132
SCG,Serbia and Montenegro,PM10,0.150706594,0.167590795,0.202610648,0.202448874,0.21437424,0.202106389,0.207018112,0.205914389,0.19802524,0.200197773,0.203229478,0.175045526,0.185315768,0.194485906,0.204275599,0.188340255,0.193599801,0.194285113,0.192951585,0.190739947,0.133900574,0.169208976,0.138904088,0.148738585,0.159021157,0.152633719,0.1374934,0.155084977,0.141295061,0.157549182,0.117809217,0.136558875,0.131124686,0.115638235,0.130377365,0.129577852,0.125653542,0.104469819,0.102107335,0.099319079,0.112439955,0.104767092,0.092811786,0.10752511,0.116318626,0.103918189,0.100562438,0.087318505,0.101655673
SCG,Serbia and Montenegro,NOx,0.152681255,0.160969289,0.163449222,0.169237693,0.169882858,0.170503036,0.171329461,0.166161483,0.158472266,0.154839783,0.156511536,0.146878375,0.150200964,0.146691036,0.150515508,0.139786461,0.134537249,0.13808587,0.132781983,0.133646642,0.116401111,0.132353438,0.124406025,0.138666235,0.145899366,0.14440661,0.12183942,0.126534384,0.119889534,0.146778186,0.12713142,0.13256074,0.128445823,0.115874794,0.118523681,0.128331419,0.123861146,0.128749867,0.144878509,0.14058166,0.165885483,0.162956102,0.160566446,0.165289248,0.165412553,0.154601823,0.150084378,0.151197955,0.150144009
SCG,Serbia and Montenegro,SO2,0.026161008,0.026441403,0.027268746,0.026469785,0.026318047,0.027230326,0.028662966,0.028617273,0.028203603,0.028714628,0.029577164,0.030169309,0.030883028,0.032194468,0.033236948,0.033367532,0.033114107,0.033411306,0.03301293,0.032684535,0.02968896,0.03182504,0.031789039,0.033591801,0.033947954,0.035461701,0.03278535,0.033200813,0.034321491,0.034067799,0.0425296,0.043356593,0.041543873,0.040155088,0.044195131,0.051347813,0.052818239,0.057838555,0.062915752,0.061496327,0.068136002,0.064885623,0.067043383,0.064117301,0.067083416,0.067093932,0.064437804,0.065769814,0.066984867
SDN,Sudan,NH3,0.480982386,0.493743891,0.500724669,0.493537063,0.56667312,0.571227999,0.557659349,0.496406235,0.539478088,0.539771589,0.513782904,0.571860718,0.545028728,0.55215979,0.57223475,0.60390619,0.57588227,0.552393961,0.587064196,0.557934461,0.512047079,0.574926698,0.561344811,0.597757742,0.604372167,0.57960289,0.577041118,0.555925113,0.543556894,0.556884615,0.546387832,0.662993489,0.630192064,0.654526973,0.657327146,0.660013851,0.68402369,0.670336176,0.680479099,0.671484843,0.704189555,0.685577434,0.686635389,0.703288554,0.706578292,0.696545771,0.704013735,0.69787734,0.692536411
SDN,Sudan,OC,0.091853074,0.092143687,0.091500474,0.091909242,0.098160702,0.09784142,0.097973562,0.094163754,0.098761262,0.093401744,0.091853222,0.099228293,0.093262236,0.095562947,0.094255248,0.105012569,0.102829074,0.09544199,0.107297843,0.096406698,0.090646634,0.10382052,0.101627401,0.098442677,0.105335774,0.097331246,0.074886628,0.064227041,0.092827679,0.106106821,0.050816068,0.076747232,0.061075434,0.112393164,0.105430649,0.132802634,0.087751902,0.115353475,0.119885373,0.100178291,0.111611233,0.133395563,0.085302664,0.117519264,0.114480307,0.080417627,0.109654735,0.092349532,0.093303224
SDN,Sudan,SO2,0.067851336,0.068888572,0.066720726,0.060890565,0.070703846,0.074484524,0.068686763,0.064695461,0.078264587,0.072635556,0.06214069,0.072018331,0.066404151,0.070009329,0.071215136,0.085014744,0.080576559,0.075749236,0.086458395,0.073789547,0.065297813,0.080510252,0.076153875,0.082585266,0.081888038,0.075963389,0.06983477,0.06120492,0.073164625,0.100752859,0.073869654,0.110226253,0.102677095,0.122999529,0.120570841,0.130279891,0.133436209,0.132104993,0.129998793,0.146161523,0.174312831,0.147129263,0.111177324,0.129178578,0.13088464,0.124501026,0.134740795,0.134024336,0.131218119
SDN,Sudan,BC,0.080966998,0.081454731,0.080993698,0.08045156,0.08765823,0.086536778,0.085963677,0.081606158,0.086658388,0.081459743,0.078685972,0.085850073,0.080061592,0.082224016,0.081110484,0.090581467,0.088502747,0.081956318,0.092076609,0.082721467,0.077205044,0.089931162,0.087952459,0.084778475,0.090109079,0.082730041,0.073395862,0.072847839,0.101632606,0.114973081,0.060862455,0.076625134,0.064071909,0.09868427,0.095593352,0.115318454,0.088819621,0.105005594,0.106960477,0.096310358,0.099991616,0.117656514,0.083468806,0.106653124,0.105073288,0.080203455,0.100203119,0.088615303,0.089055315
SDN,Sudan,NOx,0.06332671,0.065373607,0.066113654,0.064260327,0.082971717,0.079772886,0.076956903,0.065838811,0.078373248,0.071875566,0.063229084,0.078261402,0.06826709,0.073204821,0.074168143,0.089322778,0.084239762,0.075278422,0.090620314,0.076653626,0.063578878,0.085884601,0.078749001,0.08284638,0.091416418,0.079441026,0.075855266,0.076274296,0.091414186,0.101350842,0.066222103,0.096583432,0.080708672,0.103442167,0.098823638,0.109273774,0.106058832,0.104852466,0.108104231,0.10262994,0.115272594,0.116948174,0.098021338,0.115642616,0.117199994,0.101997799,0.113333949,0.109798351,0.107229755
SDN,Sudan,CO,0.072578592,0.072607621,0.071747541,0.07274641,0.075442556,0.076101036,0.076546679,0.0745154,0.07665757,0.072562496,0.072987144,0.07804161,0.073726903,0.074812073,0.073389778,0.08198584,0.079930417,0.073535642,0.083299394,0.074405697,0.071152027,0.080585843,0.080786056,0.077025339,0.082692407,0.076825605,0.06603793,0.06653459,0.098405257,0.112894995,0.052797369,0.062701205,0.050668517,0.091856745,0.085837064,0.110843462,0.074860571,0.09687709,0.100426468,0.084698849,0.093091442,0.111248646,0.072404999,0.099067314,0.097523054,0.069069141,0.094096108,0.079248352,0.080688167
SDN,Sudan,PM10,0.071552367,0.071599002,0.071217444,0.071863706,0.072679728,0.073272224,0.073593348,0.072975754,0.073786805,0.072076319,0.072546991,0.074745507,0.072934654,0.07343188,0.072884841,0.076858615,0.076079924,0.073245574,0.077914142,0.073936673,0.072545613,0.077257501,0.077238881,0.075223996,0.077522019,0.074569822,0.060559411,0.059000193,0.089100108,0.104276968,0.048404389,0.056752447,0.046802771,0.084831976,0.083418692,0.102835708,0.067389592,0.090852154,0.094291104,0.07900391,0.086621642,0.104160643,0.068334426,0.090376949,0.086275502,0.062517426,0.082485673,0.070601994,0.070115079
SDN,Sudan,PM2.5,0.066908381,0.067179182,0.06688507,0.06686297,0.071430762,0.070887577,0.070802198,0.068123447,0.071381178,0.068044993,0.06655019,0.071290654,0.067504387,0.069061142,0.068382349,0.074903007,0.073600975,0.069249888,0.076323328,0.069794649,0.065933778,0.074364219,0.072647199,0.07101995,0.075071096,0.070113232,0.057285543,0.055790417,0.083564796,0.097324804,0.044611937,0.055443213,0.044598334,0.081276829,0.078033262,0.096674564,0.064170268,0.084391571,0.087747745,0.07349586,0.081816871,0.098119558,0.062998946,0.085428955,0.082356798,0.058466183,0.078369841,0.066835582,0.066573845
SDN,Sudan,NMVOC,0.040525292,0.040980979,0.040452859,0.040794583,0.047504071,0.047397402,0.047681004,0.043751614,0.048830586,0.043768191,0.041632944,0.050348972,0.043842368,0.046815613,0.04547899,0.056998295,0.054553195,0.047087079,0.059314664,0.048326862,0.041091404,0.054349035,0.051860193,0.04798926,0.053169381,0.045401212,0.043277032,0.038173439,0.044255544,0.046502116,0.033642235,0.047976329,0.041102358,0.054669296,0.049441886,0.062270936,0.056493642,0.06158378,0.060453092,0.058339815,0.061805486,0.064721028,0.050357624,0.062494683,0.06480342,0.052358931,0.063101098,0.056486741,0.058614089
SEA,Int. Shipping,NMVOC,0.082755032,0.082170175,0.082289971,0.081983717,0.083871201,0.085779424,0.087576173,0.088118901,0.089458045,0.089799647,0.091658254,0.089693431,0.093292076,0.093200255,0.094285991,0.09332049,0.093858747,0.092044919,0.090306183,0.090979519,0.088709176,0.087349477,0.087359325,0.08844426,0.091323313,0.093613507,0.094257895,0.096547656,0.095637699,0.101409641,0.099054293,0.097737545,0.096092783,0.094640466,0.095099141,0.094735681,0.091760806,0.09093593,0.090904002,0.087766032,0.088582386,0.088117305,0.089090571,0.087671551,0.089135915,0.088038906,0.088104774,0.087844416,0.087842991
SEA,Int. Shipping,NOx,0.031803521,0.031803521,0.031803578,0.031803463,0.031803488,0.031803446,0.03180342,0.031803509,0.031803474,0.031803451,0.031803479,0.031803479,0.031803441,0.031803517,0.031803459,0.031803493,0.031803529,0.031803529,0.031803466,0.03180343,0.031803549,0.031803489,0.031803545,0.031803464,0.031803468,0.03180345,0.031803445,0.031803475,0.031803502,0.031803588,0.031803462,0.031803517,0.031803446,0.031803481,0.031803447,0.031803487,0.031803392,0.03180343,0.031803522,0.031803381,0.031803388,0.031803419,0.031798163,0.031795021,0.031782667,0.031774474,0.031776542,0.031768658,0.031763053
SEA,Int. Shipping,SO2,0.031349489,0.031349489,0.031349339,0.031349412,0.031349351,0.031349414,0.031349552,0.031349482,0.031349436,0.031349382,0.031349438,0.03134944,0.031349437,0.031349442,0.03134944,0.031349426,0.031349451,0.031349464,0.031349444,0.031349451,0.031349478,0.031349469,0.031349394,0.031349393,0.031349471,0.031349511,0.031349429,0.031349379,0.031349413,0.031349549,0.031349442,0.031349533,0.031349439,0.031349524,0.031349571,0.031349437,0.031349354,0.031349505,0.031349476,0.031349316,0.031349428,0.031349388,0.031348327,0.031347736,0.031345297,0.031343711,0.031344076,0.031342443,0.031341398
SEA,Int. Shipping,CO,0.028813507,0.028813476,0.028813553,0.028813505,0.028813489,0.02881347,0.028813446,0.028813452,0.028813508,0.028813476,0.028813468,0.028813537,0.028813501,0.028813492,0.028813463,0.028813468,0.028813496,0.028813479,0.028813462,0.028813405,0.028813467,0.028813457,0.02881351,0.028813458,0.028813442,0.028813497,0.028813458,0.028813485,0.028813515,0.028813467,0.028813499,0.02881349,0.02881353,0.028813531,0.028813566,0.028813602,0.028813419,0.02881348,0.028813529,0.028813483,0.028813462,0.028813457,0.028809857,0.028807691,0.028799066,0.028793234,0.028794705,0.028789213,0.028785324
SEA,Int. Shipping,NH3,0.028813452,0.028813452,0.028813369,0.028813392,0.028813386,0.028813399,0.028813421,0.02881344,0.028813308,0.028813427,0.028813399,0.028813396,0.028813357,0.028813405,0.028813442,0.028813412,0.028813421,0.028813445,0.028813429,0.028813415,0.028813404,0.028813418,0.028813405,0.028813415,0.028813465,0.028813371,0.028813411,0.028813445,0.02881333,0.028813469,0.028813355,0.028813399,0.028813412,0.028813449,0.028813463,0.028813437,0.028813322,0.028813396,0.028813451,0.028813366,0.028813338,0.028813389,0.028808962,0.028806281,0.028795835,0.028788876,0.02879063,0.028783986,0.02877923
